               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 203,             0.02448,           0.0090111,           0.0018409,             0.97516,             0.96482,             0.97833,              0.7382,            0.020869,           0.0039061,           0.0001815,              0.0096,              0.0096,              0.0096
                 204,            0.024645,           0.0086403,           0.0014967,                0.97,             0.96526,              0.9759,             0.72311,            0.021129,            0.003867,          0.00030472,           0.0095981,           0.0095981,           0.0095981
                 205,            0.024408,           0.0085966,           0.0014623,             0.97049,             0.96097,             0.97141,              0.7222,            0.021082,           0.0039479,          0.00034264,           0.0095961,           0.0095961,           0.0095961
                 206,            0.024455,           0.0086938,           0.0018421,             0.97299,             0.95297,             0.97215,             0.71939,            0.021516,           0.0041335,          0.00034851,           0.0095941,           0.0095941,           0.0095941
                 207,            0.024749,           0.0087753,           0.0016795,              0.9695,             0.95401,             0.97218,             0.72039,            0.021771,           0.0040228,           0.0002314,           0.0095921,           0.0095921,           0.0095921
                 208,             0.02491,           0.0088398,           0.0012448,             0.97292,             0.95742,             0.96925,             0.70671,            0.021753,           0.0040171,          0.00023023,           0.0095901,           0.0095901,           0.0095901
                 209,             0.02435,           0.0086767,           0.0015119,             0.96161,             0.95355,             0.97058,             0.71923,            0.021613,           0.0039006,          0.00034762,           0.0095882,           0.0095882,           0.0095882
                 210,            0.024272,           0.0087151,            0.001267,             0.97543,             0.97223,             0.97192,             0.72172,            0.021314,           0.0039486,          0.00019607,           0.0095862,           0.0095862,           0.0095862
                 211,            0.024984,           0.0085569,            0.001381,             0.97627,             0.95233,             0.97292,             0.72592,            0.021363,            0.003973,          0.00022985,           0.0095842,           0.0095842,           0.0095842
                 212,            0.024661,            0.008853,           0.0014781,             0.97342,             0.95283,             0.97411,             0.73684,              0.0213,           0.0039355,          0.00023929,           0.0095822,           0.0095822,           0.0095822
                 213,            0.024829,           0.0093461,           0.0018763,             0.96346,             0.95278,             0.96322,             0.72416,             0.02172,            0.004046,          0.00021487,           0.0095802,           0.0095802,           0.0095802
                 214,            0.024274,           0.0086489,           0.0016441,             0.97482,              0.9489,             0.97053,             0.71542,            0.021487,           0.0039271,           0.0004422,           0.0095783,           0.0095783,           0.0095783
                 215,            0.025013,           0.0087897,            0.001481,             0.96144,             0.92991,             0.96362,             0.71473,            0.021988,           0.0041043,          0.00040991,           0.0095763,           0.0095763,           0.0095763
                 216,            0.023844,           0.0087158,            0.001204,              0.9637,             0.96278,             0.97067,             0.71293,             0.02166,           0.0039896,          0.00053518,           0.0095743,           0.0095743,           0.0095743
                 217,            0.024078,           0.0088338,           0.0015509,             0.95466,             0.97127,             0.96966,             0.71805,            0.021508,           0.0039279,          0.00026023,           0.0095723,           0.0095723,           0.0095723
                 218,            0.023903,           0.0087297,           0.0014357,             0.96389,             0.97471,             0.97194,              0.7321,            0.021384,           0.0038943,          0.00033674,           0.0095703,           0.0095703,           0.0095703
                 219,            0.024464,           0.0086885,           0.0013494,             0.97677,             0.96536,             0.97042,             0.73812,            0.021441,           0.0038875,          0.00032961,           0.0095684,           0.0095684,           0.0095684
                 220,            0.024061,            0.008414,           0.0012646,             0.97725,             0.96344,               0.974,             0.73376,            0.021042,           0.0039641,          0.00052685,           0.0095664,           0.0095664,           0.0095664
                 221,            0.023172,           0.0085586,           0.0011556,             0.97792,             0.96047,              0.9747,             0.73242,            0.021028,           0.0038167,          0.00036737,           0.0095644,           0.0095644,           0.0095644
                 222,            0.024097,           0.0088645,           0.0012069,             0.95707,             0.96356,             0.97008,             0.74266,             0.02126,           0.0038854,          0.00038173,           0.0095624,           0.0095624,           0.0095624
                 223,            0.023973,           0.0088475,           0.0013092,             0.96778,             0.96892,             0.97627,             0.73753,            0.020876,           0.0038694,          0.00023861,           0.0095604,           0.0095604,           0.0095604
                 224,            0.023609,           0.0084286,           0.0012637,             0.96631,             0.95572,             0.96957,             0.72275,            0.021227,           0.0039095,          0.00047927,           0.0095585,           0.0095585,           0.0095585
                 225,            0.023929,           0.0083424,           0.0013226,              0.9697,              0.9618,             0.97373,              0.7238,            0.021052,           0.0039283,          0.00046824,           0.0095565,           0.0095565,           0.0095565
                 226,             0.02357,           0.0083215,           0.0015027,             0.96449,             0.96824,             0.97408,             0.73915,            0.020794,           0.0039163,          0.00034992,           0.0095545,           0.0095545,           0.0095545
                 227,            0.024085,           0.0085357,           0.0013355,             0.95129,             0.97036,             0.97007,             0.71542,            0.021345,           0.0039869,          0.00041445,           0.0095525,           0.0095525,           0.0095525
                 228,            0.024802,           0.0086936,            0.001281,              0.9661,             0.95416,             0.97362,             0.72762,            0.021114,           0.0039083,          0.00045237,           0.0095505,           0.0095505,           0.0095505
                 229,            0.024116,           0.0087877,            0.001919,             0.96812,             0.96689,             0.97339,             0.73245,            0.020842,           0.0038902,          0.00041904,           0.0095486,           0.0095486,           0.0095486
                 230,            0.023546,           0.0085949,           0.0014583,             0.97374,             0.95464,             0.97411,             0.73663,            0.020672,           0.0039012,           0.0003252,           0.0095466,           0.0095466,           0.0095466
                 231,            0.024017,           0.0085479,           0.0021089,             0.96464,              0.9596,             0.96978,             0.72826,            0.021013,           0.0040352,          0.00030753,           0.0095446,           0.0095446,           0.0095446
                 232,            0.023924,           0.0084753,           0.0014974,             0.96499,             0.97274,             0.97614,             0.74239,            0.020901,           0.0040123,          0.00020393,           0.0095426,           0.0095426,           0.0095426
                 233,            0.024212,           0.0085463,           0.0018654,             0.96629,             0.96287,             0.97561,             0.73937,            0.021216,           0.0038795,          0.00020003,           0.0095406,           0.0095406,           0.0095406
                 234,            0.023617,           0.0084622,           0.0014511,             0.96592,               0.963,             0.97746,             0.73329,            0.020819,           0.0038774,          0.00023461,           0.0095387,           0.0095387,           0.0095387
                 235,            0.024201,           0.0088061,            0.001575,             0.97088,              0.9498,             0.96981,             0.72826,            0.020892,           0.0040101,          0.00032219,           0.0095367,           0.0095367,           0.0095367
                 236,            0.023765,           0.0085809,           0.0014243,             0.97653,             0.96305,             0.97339,             0.72887,            0.021178,           0.0038484,          0.00027167,           0.0095347,           0.0095347,           0.0095347
                 237,            0.023983,           0.0083959,           0.0012237,             0.95926,             0.96441,             0.97712,             0.75448,            0.020308,           0.0038952,          0.00021739,           0.0095327,           0.0095327,           0.0095327
                 238,            0.023649,           0.0082605,           0.0014826,             0.95878,             0.95816,             0.97413,             0.74608,            0.021197,           0.0038631,          0.00018986,           0.0095307,           0.0095307,           0.0095307
                 239,            0.023087,           0.0086027,           0.0013572,             0.96711,             0.95309,             0.96881,             0.73014,            0.021319,           0.0039632,          0.00023397,           0.0095288,           0.0095288,           0.0095288
                 240,            0.023169,           0.0082647,           0.0014478,             0.97793,             0.95664,             0.97519,             0.74283,            0.021141,           0.0038773,          0.00019441,           0.0095268,           0.0095268,           0.0095268
                 241,            0.023778,            0.008749,           0.0013196,             0.97478,             0.96247,             0.97728,             0.75861,            0.020723,           0.0038298,          0.00028533,           0.0095248,           0.0095248,           0.0095248
                 242,            0.023398,            0.008755,           0.0013077,               0.975,             0.95616,             0.97667,             0.74868,            0.020894,           0.0038795,          0.00034423,           0.0095228,           0.0095228,           0.0095228
                 243,            0.023512,           0.0089832,           0.0012365,             0.96601,             0.96239,             0.97472,             0.75017,            0.020536,           0.0039115,          0.00026486,           0.0095208,           0.0095208,           0.0095208
                 244,            0.023621,           0.0082944,           0.0014827,             0.95406,             0.96143,              0.9745,             0.74559,            0.020539,           0.0039999,          0.00030119,           0.0095189,           0.0095189,           0.0095189
                 245,            0.023944,           0.0084895,           0.0015831,             0.97766,             0.95283,             0.97321,             0.74121,            0.021282,           0.0039058,          0.00023384,           0.0095169,           0.0095169,           0.0095169
                 246,            0.023962,           0.0087341,           0.0013879,             0.95457,             0.94794,             0.97121,             0.73806,            0.021251,           0.0038887,          0.00033508,           0.0095149,           0.0095149,           0.0095149
                 247,            0.023776,           0.0083097,           0.0016448,             0.96399,             0.96926,             0.97233,             0.74353,            0.021149,           0.0038679,          0.00043239,           0.0095129,           0.0095129,           0.0095129
                 248,            0.023432,           0.0083879,           0.0010809,             0.95354,             0.96702,             0.97352,             0.74093,            0.020755,           0.0038286,          0.00057166,           0.0095109,           0.0095109,           0.0095109
                 249,            0.022973,           0.0082636,           0.0017543,             0.97226,             0.95326,             0.97458,              0.7377,            0.020512,           0.0037941,          0.00032343,            0.009509,            0.009509,            0.009509
                 250,            0.023399,           0.0083409,            0.001157,             0.94842,             0.97826,             0.97247,             0.73996,            0.020659,           0.0038185,          0.00027136,            0.009507,            0.009507,            0.009507
                 251,            0.023395,            0.008284,           0.0017407,             0.96226,             0.97423,             0.97894,             0.75158,            0.020708,           0.0037921,          0.00027015,            0.009505,            0.009505,            0.009505
                 252,            0.022843,           0.0083857,           0.0012185,             0.96148,             0.97294,             0.97766,             0.75111,            0.020365,           0.0036846,          0.00021964,            0.009503,            0.009503,            0.009503
                 253,            0.023268,           0.0084112,           0.0017768,             0.96737,             0.95981,              0.9755,             0.75208,            0.020591,           0.0036333,            0.000209,            0.009501,            0.009501,            0.009501
                 254,            0.022739,            0.008581,           0.0014318,             0.96195,             0.97219,             0.97642,             0.75148,            0.021025,           0.0037578,          0.00031552,           0.0094991,           0.0094991,           0.0094991
                 255,            0.022856,           0.0083449,           0.0013573,             0.95212,             0.97221,             0.97474,             0.73989,            0.021187,           0.0037474,          0.00023922,           0.0094971,           0.0094971,           0.0094971
                 256,            0.022581,           0.0083427,          0.00095493,             0.95023,             0.96696,             0.97505,             0.74174,            0.020875,           0.0037475,          0.00021028,           0.0094951,           0.0094951,           0.0094951
                 257,            0.022765,           0.0081325,           0.0013792,              0.9541,              0.9588,             0.97274,              0.7491,            0.020608,           0.0038114,          0.00041997,           0.0094931,           0.0094931,           0.0094931
                 258,            0.022747,           0.0082585,           0.0014858,             0.95944,              0.9703,             0.97495,             0.74552,            0.020617,           0.0037981,          0.00059359,           0.0094911,           0.0094911,           0.0094911
                 259,            0.023114,           0.0085571,            0.001206,             0.96771,             0.97295,             0.97934,             0.75067,            0.020702,           0.0038824,          0.00067439,           0.0094892,           0.0094892,           0.0094892
                 260,             0.02319,           0.0082561,            0.001483,              0.9583,             0.96621,             0.97732,             0.74437,            0.020614,           0.0038269,          0.00017903,           0.0094872,           0.0094872,           0.0094872
                 261,            0.023008,           0.0084734,           0.0013668,             0.96531,             0.97484,             0.97793,             0.75128,            0.020247,           0.0037336,          0.00070869,           0.0094852,           0.0094852,           0.0094852
                 262,            0.022737,           0.0082409,           0.0010879,             0.96893,             0.96552,             0.97609,             0.74988,            0.020565,           0.0036818,           0.0014144,           0.0094832,           0.0094832,           0.0094832
                 263,            0.022693,           0.0084118,           0.0016686,             0.95713,             0.97386,             0.97475,              0.7356,            0.020731,            0.003746,          0.00057779,           0.0094812,           0.0094812,           0.0094812
                 264,            0.023261,           0.0080367,             0.00144,             0.96222,             0.97175,             0.97336,             0.74076,            0.020847,           0.0038231,          0.00041793,           0.0094793,           0.0094793,           0.0094793
                 265,            0.022305,           0.0080226,           0.0010419,             0.97592,             0.94862,             0.97246,             0.74061,             0.02095,           0.0038331,            0.001044,           0.0094773,           0.0094773,           0.0094773
                 266,            0.023356,           0.0086358,           0.0012023,             0.96754,             0.95874,             0.97743,              0.7434,            0.020965,           0.0037712,          0.00053307,           0.0094753,           0.0094753,           0.0094753
                 267,            0.022359,           0.0083552,           0.0011139,             0.96927,             0.96067,             0.97145,             0.73731,            0.021056,            0.003814,          0.00023688,           0.0094733,           0.0094733,           0.0094733
                 268,            0.022599,           0.0083072,           0.0016422,             0.96317,             0.96041,             0.97371,             0.74325,            0.020678,           0.0037376,          0.00026803,           0.0094713,           0.0094713,           0.0094713
                 269,            0.022653,           0.0081113,           0.0014684,             0.96658,             0.96336,             0.97566,              0.7433,            0.020854,           0.0038013,          0.00046003,           0.0094694,           0.0094694,           0.0094694
                 270,            0.023078,           0.0080509,           0.0013997,             0.96791,             0.96344,             0.97579,             0.74727,            0.020793,           0.0039506,          0.00061043,           0.0094674,           0.0094674,           0.0094674
                 271,            0.022558,           0.0083497,           0.0013751,             0.96945,             0.95603,             0.97326,              0.7469,            0.020669,           0.0039418,          0.00029053,           0.0094654,           0.0094654,           0.0094654
                 272,            0.021987,           0.0080141,           0.0013608,             0.95837,             0.96825,             0.97511,             0.74525,            0.020792,           0.0038243,          0.00036833,           0.0094634,           0.0094634,           0.0094634
                 273,             0.02278,           0.0083043,            0.001124,             0.95848,             0.97303,             0.97584,             0.74991,            0.020389,           0.0037782,          0.00053485,           0.0094614,           0.0094614,           0.0094614
                 274,            0.022778,           0.0080313,          0.00089542,             0.95394,             0.96759,             0.97339,             0.74803,            0.021013,           0.0038046,          0.00074962,           0.0094595,           0.0094595,           0.0094595
                 275,            0.022383,           0.0083231,          0.00090451,             0.96277,              0.9588,             0.97349,             0.74678,            0.020701,           0.0037965,          0.00039601,           0.0094575,           0.0094575,           0.0094575
                 276,            0.023034,           0.0078913,           0.0012386,             0.96054,             0.95443,             0.97501,             0.75621,            0.020057,           0.0037702,          0.00031189,           0.0094555,           0.0094555,           0.0094555
                 277,             0.02215,           0.0082052,           0.0014156,             0.96154,             0.95398,             0.96846,             0.75306,            0.020068,           0.0037977,          0.00037746,           0.0094535,           0.0094535,           0.0094535
                 278,             0.02292,           0.0085585,           0.0012447,             0.96171,             0.95683,              0.9729,             0.76273,            0.019901,           0.0037722,          0.00027323,           0.0094515,           0.0094515,           0.0094515
                 279,             0.02206,           0.0078778,           0.0012199,             0.96351,              0.9577,             0.97164,             0.75022,            0.020066,           0.0037314,           0.0002518,           0.0094496,           0.0094496,           0.0094496
                 280,            0.022321,           0.0080105,           0.0011845,             0.96106,             0.96184,             0.97077,             0.75901,            0.020233,           0.0037363,          0.00020694,           0.0094476,           0.0094476,           0.0094476
                 281,            0.022545,           0.0083838,          0.00085899,             0.96408,             0.96424,              0.9712,             0.74807,            0.020227,           0.0037185,          0.00024386,           0.0094456,           0.0094456,           0.0094456
                 282,            0.023129,           0.0080103,           0.0013598,             0.96775,             0.96947,             0.97716,             0.76216,            0.020363,           0.0037411,          0.00049528,           0.0094436,           0.0094436,           0.0094436
                 283,            0.022277,           0.0081303,           0.0014498,             0.96317,             0.96808,             0.97725,             0.75829,            0.020415,           0.0036908,           0.0010305,           0.0094416,           0.0094416,           0.0094416
                 284,            0.022302,           0.0083472,          0.00098098,             0.97103,             0.97072,             0.97398,             0.75011,            0.020531,           0.0036957,          0.00039669,           0.0094397,           0.0094397,           0.0094397
                 285,             0.02268,           0.0083233,           0.0011516,             0.97793,             0.96493,              0.9763,             0.75843,            0.020136,           0.0036693,          0.00061084,           0.0094377,           0.0094377,           0.0094377
                 286,             0.02146,           0.0078743,           0.0010757,             0.97834,             0.95351,             0.97313,             0.75133,            0.020416,           0.0036545,          0.00046145,           0.0094357,           0.0094357,           0.0094357
                 287,            0.022131,           0.0080023,           0.0010388,             0.97566,             0.95915,             0.97062,             0.75617,            0.020391,           0.0036319,          0.00048336,           0.0094337,           0.0094337,           0.0094337
                 288,             0.02189,           0.0083948,           0.0010907,             0.97673,             0.95215,             0.97207,             0.76086,            0.020195,           0.0036663,          0.00038727,           0.0094317,           0.0094317,           0.0094317
                 289,             0.02186,           0.0082003,            0.001089,             0.96453,             0.95915,             0.97259,             0.74893,            0.020511,           0.0037101,          0.00058144,           0.0094298,           0.0094298,           0.0094298
                 290,            0.022215,            0.007836,           0.0013193,             0.97745,              0.9449,             0.97717,             0.76317,             0.01978,           0.0036475,           0.0010397,           0.0094278,           0.0094278,           0.0094278
                 291,            0.022247,           0.0079616,            0.001201,             0.97556,             0.93844,             0.97642,             0.75523,            0.019959,           0.0036868,          0.00040034,           0.0094258,           0.0094258,           0.0094258
                 292,            0.022549,           0.0080404,           0.0014141,              0.9679,             0.96445,             0.97699,               0.757,            0.020029,           0.0037003,          0.00027862,           0.0094238,           0.0094238,           0.0094238
                 293,            0.022667,           0.0082617,           0.0014275,              0.9632,             0.96865,             0.97751,             0.75657,            0.020081,           0.0036458,          0.00033789,           0.0094218,           0.0094218,           0.0094218
                 294,            0.022697,            0.008063,           0.0010553,             0.96274,             0.96887,             0.97625,             0.75229,            0.020476,           0.0037218,           0.0003671,           0.0094199,           0.0094199,           0.0094199
                 295,            0.021727,           0.0079126,          0.00082691,             0.96377,             0.97297,             0.97534,             0.74948,            0.020515,           0.0036474,          0.00031925,           0.0094179,           0.0094179,           0.0094179
                 296,            0.022217,           0.0078228,          0.00090986,             0.96813,             0.94111,             0.96946,             0.74856,            0.020969,           0.0036796,          0.00085189,           0.0094159,           0.0094159,           0.0094159
                 297,            0.022164,           0.0080291,          0.00093371,             0.97004,             0.96259,             0.97439,             0.74674,            0.020751,           0.0037147,           0.0004642,           0.0094139,           0.0094139,           0.0094139
                 298,            0.022599,            0.007737,           0.0012644,             0.95656,             0.97549,             0.97402,             0.74811,            0.020391,           0.0036451,          0.00029761,           0.0094119,           0.0094119,           0.0094119
                 299,            0.022751,           0.0079979,           0.0011539,             0.96793,             0.96054,             0.97669,             0.75022,            0.020347,           0.0036382,           0.0005406,             0.00941,             0.00941,             0.00941
                 300,            0.022061,           0.0079044,            0.001221,             0.97307,             0.95618,             0.97524,             0.74759,            0.020365,           0.0036796,           0.0006017,            0.009408,            0.009408,            0.009408
                 301,            0.022605,            0.008199,            0.001305,             0.96897,             0.96406,             0.97565,             0.75544,            0.020367,           0.0037483,          0.00091686,            0.009406,            0.009406,            0.009406
                 302,            0.021995,           0.0082533,           0.0012678,             0.96122,             0.96538,              0.9763,             0.75947,            0.020372,           0.0036758,          0.00045774,            0.009404,            0.009404,            0.009404
                 303,            0.021877,           0.0080948,           0.0011675,             0.97193,             0.94927,               0.978,              0.7515,            0.020436,             0.00367,          0.00017521,            0.009402,            0.009402,            0.009402
                 304,            0.022137,            0.007793,           0.0013128,             0.96829,             0.96341,             0.97736,             0.74788,            0.020685,           0.0037035,          0.00015867,           0.0094001,           0.0094001,           0.0094001
                 305,             0.02237,           0.0081715,           0.0012868,             0.97419,             0.96482,             0.97826,               0.751,            0.020811,           0.0036729,          0.00028036,           0.0093981,           0.0093981,           0.0093981
                 306,            0.022436,           0.0079765,            0.001237,              0.9697,             0.97165,             0.97842,             0.75848,            0.020415,           0.0036448,          0.00021031,           0.0093961,           0.0093961,           0.0093961
                 307,            0.022968,           0.0081845,           0.0014611,             0.97056,             0.95484,             0.97541,             0.76174,            0.020458,           0.0036857,          0.00020841,           0.0093941,           0.0093941,           0.0093941
                 308,            0.022218,           0.0078261,           0.0013968,             0.96852,             0.95139,             0.97635,             0.75678,             0.02046,           0.0036568,          0.00021037,           0.0093921,           0.0093921,           0.0093921
                 309,            0.021751,           0.0075927,           0.0010346,             0.97582,             0.96622,             0.97884,             0.75819,            0.020569,           0.0036267,          0.00032679,           0.0093902,           0.0093902,           0.0093902
                 310,            0.022163,           0.0075954,           0.0012363,             0.97286,             0.96844,              0.9789,             0.76537,            0.020167,           0.0036618,          0.00018638,           0.0093882,           0.0093882,           0.0093882
                 311,            0.021701,            0.007968,           0.0012734,             0.97493,             0.96241,             0.97764,             0.77348,            0.019838,           0.0036941,          0.00016643,           0.0093862,           0.0093862,           0.0093862
                 312,            0.022021,           0.0077623,           0.0012952,             0.97597,             0.96281,             0.97739,             0.77708,            0.019704,           0.0037434,          0.00018198,           0.0093842,           0.0093842,           0.0093842
                 313,            0.022125,           0.0078739,           0.0011527,             0.97586,             0.96343,             0.97741,              0.7664,            0.019807,           0.0036664,          0.00018389,           0.0093822,           0.0093822,           0.0093822
                 314,            0.021929,             0.00779,           0.0011068,             0.97656,             0.96445,             0.97791,             0.76688,            0.020058,           0.0036359,          0.00020038,           0.0093803,           0.0093803,           0.0093803
                 315,            0.021703,           0.0078482,          0.00089836,              0.9764,             0.96225,             0.97134,             0.76967,            0.020001,            0.003698,          0.00020656,           0.0093783,           0.0093783,           0.0093783
                 316,            0.021528,           0.0080807,           0.0010256,             0.96749,             0.96187,             0.97357,             0.77027,            0.019956,           0.0037488,           0.0001668,           0.0093763,           0.0093763,           0.0093763
                 317,            0.022114,           0.0080089,            0.001005,             0.97509,             0.95978,             0.97428,             0.76994,            0.020019,           0.0036353,          0.00014903,           0.0093743,           0.0093743,           0.0093743
                 318,            0.022005,           0.0079363,           0.0010333,             0.97479,             0.96248,             0.97369,             0.76928,            0.020054,           0.0036406,           0.0001715,           0.0093723,           0.0093723,           0.0093723
                 319,            0.021562,            0.007832,          0.00080694,             0.96577,             0.96759,             0.97283,             0.76625,            0.020041,           0.0036309,          0.00017558,           0.0093704,           0.0093704,           0.0093704
                 320,            0.021735,           0.0080244,            0.001071,             0.97293,             0.96857,             0.97468,             0.76214,            0.020111,           0.0036411,          0.00017306,           0.0093684,           0.0093684,           0.0093684
                 321,            0.022223,           0.0077964,            0.001195,             0.96966,             0.96772,               0.976,             0.76388,            0.019831,           0.0035798,          0.00016206,           0.0093664,           0.0093664,           0.0093664
                 322,            0.022173,            0.007678,           0.0011913,             0.97589,             0.95925,             0.97868,             0.76784,            0.019973,            0.003566,          0.00015897,           0.0093644,           0.0093644,           0.0093644
                 323,            0.021417,           0.0082748,           0.0011559,              0.9679,             0.97223,             0.97862,             0.76622,            0.019921,           0.0035973,          0.00016737,           0.0093624,           0.0093624,           0.0093624
                 324,            0.021999,           0.0078252,           0.0014718,             0.96612,             0.96262,             0.97492,             0.76443,            0.019994,            0.003668,          0.00018522,           0.0093605,           0.0093605,           0.0093605
                 325,            0.021392,           0.0077357,           0.0010319,             0.95548,             0.97154,             0.97591,              0.7641,            0.019682,           0.0036442,          0.00017904,           0.0093585,           0.0093585,           0.0093585
                 326,            0.021482,           0.0076659,           0.0012652,             0.97146,             0.96205,             0.97819,             0.76773,            0.019871,           0.0036769,          0.00016937,           0.0093565,           0.0093565,           0.0093565
                 327,            0.021708,           0.0078147,           0.0012342,             0.97433,             0.95032,             0.97646,              0.7673,             0.01991,           0.0037508,          0.00023525,           0.0093545,           0.0093545,           0.0093545
                 328,            0.021528,           0.0079682,           0.0012792,             0.97472,              0.9549,             0.97663,              0.7574,            0.019744,           0.0037796,          0.00032131,           0.0093525,           0.0093525,           0.0093525
                 329,            0.021886,           0.0079447,           0.0012566,             0.96815,             0.96209,             0.97622,             0.76637,            0.019535,           0.0036571,          0.00031805,           0.0093506,           0.0093506,           0.0093506
                 330,             0.02168,           0.0079345,           0.0011927,             0.97003,             0.96441,             0.97753,             0.76289,            0.019627,           0.0035847,          0.00030965,           0.0093486,           0.0093486,           0.0093486
                 331,            0.021783,           0.0080267,          0.00083153,             0.96465,             0.96486,             0.97764,             0.76011,             0.01995,           0.0036052,          0.00025803,           0.0093466,           0.0093466,           0.0093466
                 332,            0.021123,           0.0080912,           0.0013641,             0.95925,             0.96711,             0.97734,              0.7721,            0.019879,           0.0035602,          0.00025165,           0.0093446,           0.0093446,           0.0093446
                 333,            0.021523,           0.0079266,           0.0013036,             0.97494,             0.95546,             0.97716,             0.77649,            0.019699,           0.0036039,          0.00026734,           0.0093426,           0.0093426,           0.0093426
                 334,            0.021861,           0.0076047,           0.0013219,              0.9578,              0.9756,             0.97639,             0.76571,            0.020038,           0.0036155,          0.00022441,           0.0093407,           0.0093407,           0.0093407
                 335,            0.021785,           0.0078476,           0.0013877,             0.97093,             0.97501,             0.97672,             0.75938,            0.020138,           0.0036443,          0.00022626,           0.0093387,           0.0093387,           0.0093387
                 336,            0.021742,            0.007898,           0.0012089,             0.97774,             0.96067,             0.97675,             0.75779,            0.020066,           0.0036618,          0.00018898,           0.0093367,           0.0093367,           0.0093367
                 337,            0.021297,           0.0076888,           0.0010387,             0.97603,             0.96067,             0.97733,             0.76995,            0.019982,           0.0035926,          0.00018373,           0.0093347,           0.0093347,           0.0093347
                 338,            0.021684,           0.0078382,           0.0010336,             0.97733,             0.96205,             0.97907,             0.76962,            0.019959,           0.0036049,           0.0001688,           0.0093327,           0.0093327,           0.0093327
                 339,            0.021621,            0.007834,           0.0010113,             0.97302,             0.95779,             0.97741,             0.76917,            0.020028,           0.0036174,          0.00019111,           0.0093308,           0.0093308,           0.0093308
                 340,            0.021277,           0.0074908,          0.00087724,             0.96867,             0.96797,             0.97713,             0.76629,            0.019877,           0.0036158,          0.00021344,           0.0093288,           0.0093288,           0.0093288
                 341,            0.021362,           0.0076559,           0.0010957,             0.95822,             0.97569,             0.97813,             0.77264,            0.019825,           0.0035671,          0.00022194,           0.0093268,           0.0093268,           0.0093268
                 342,            0.021201,           0.0075462,           0.0012795,              0.9624,             0.97702,               0.976,             0.76017,            0.020054,           0.0035572,          0.00021171,           0.0093248,           0.0093248,           0.0093248
                 343,            0.021477,           0.0077625,            0.001161,             0.95662,             0.96759,             0.97334,             0.75927,            0.020258,           0.0036163,          0.00025939,           0.0093228,           0.0093228,           0.0093228
                 344,            0.021854,           0.0079095,           0.0015133,             0.97303,              0.9509,             0.97598,             0.76563,            0.020476,           0.0036461,          0.00028117,           0.0093209,           0.0093209,           0.0093209
                 345,            0.021392,           0.0079886,          0.00075017,             0.97912,             0.95241,               0.976,             0.76933,            0.020386,           0.0036249,          0.00027199,           0.0093189,           0.0093189,           0.0093189
                 346,            0.021116,           0.0077379,          0.00098975,             0.97064,             0.96018,             0.97384,             0.76327,            0.020235,           0.0036057,          0.00033271,           0.0093169,           0.0093169,           0.0093169
                 347,            0.021165,           0.0076752,           0.0013968,             0.97571,             0.96018,             0.97053,             0.76079,            0.020457,           0.0036393,          0.00022508,           0.0093149,           0.0093149,           0.0093149
                 348,            0.021302,           0.0078146,           0.0013411,             0.97354,              0.9588,             0.97524,              0.7661,            0.020407,           0.0036213,          0.00021539,           0.0093129,           0.0093129,           0.0093129
                 349,            0.021191,           0.0075949,          0.00095737,             0.97277,             0.95741,             0.97558,             0.76289,            0.020153,           0.0036165,          0.00023386,            0.009311,            0.009311,            0.009311
                 350,            0.021059,            0.007755,          0.00078507,             0.97659,             0.96546,             0.97559,             0.76281,            0.020064,           0.0035963,          0.00016534,            0.009309,            0.009309,            0.009309
                 351,             0.02152,           0.0079237,          0.00093713,             0.97473,             0.96565,             0.97568,             0.76625,            0.019935,           0.0035648,          0.00017612,            0.009307,            0.009307,            0.009307
                 352,             0.02139,           0.0078495,           0.0010666,              0.9678,             0.97349,             0.97621,             0.76883,            0.019825,            0.003564,          0.00025228,            0.009305,            0.009305,            0.009305
                 353,            0.021231,           0.0080572,           0.0013433,             0.96923,             0.96384,             0.97628,              0.7693,            0.019772,           0.0035627,          0.00025873,            0.009303,            0.009303,            0.009303
                 354,            0.021691,           0.0076633,           0.0012177,             0.97256,             0.95709,              0.9758,             0.76848,            0.019722,            0.003619,          0.00026226,           0.0093011,           0.0093011,           0.0093011
                 355,            0.021452,           0.0079041,           0.0014571,             0.97851,             0.95407,              0.9766,             0.77286,            0.019799,           0.0036094,          0.00033524,           0.0092991,           0.0092991,           0.0092991
                 356,            0.021488,           0.0078725,           0.0037899,              0.9652,             0.96625,             0.97633,             0.76881,            0.019795,           0.0035928,          0.00023573,           0.0092971,           0.0092971,           0.0092971
