               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.030894,            0.010962,           0.0087342,               0.844,             0.86784,             0.88975,             0.49959,            0.036402,           0.0072389,           0.0054603,            0.007789,            0.007789,            0.007789
                  69,            0.031444,            0.011256,           0.0065987,             0.93414,             0.86454,             0.93454,             0.56578,            0.031115,           0.0071297,           0.0042173,            0.007756,            0.007756,            0.007756
                  70,            0.031141,            0.011206,           0.0065507,             0.92254,             0.88161,              0.9514,             0.61233,            0.029101,           0.0073361,           0.0048451,            0.007723,            0.007723,            0.007723
                  71,            0.032255,            0.011544,           0.0077129,             0.93286,             0.69187,             0.86767,             0.55822,            0.031702,           0.0074072,           0.0054849,             0.00769,             0.00769,             0.00769
                  72,            0.032422,            0.011174,           0.0076217,              0.9445,             0.81944,              0.9044,             0.56424,            0.030334,           0.0066833,           0.0049519,            0.007657,            0.007657,            0.007657
                  73,             0.03184,            0.011286,           0.0069017,             0.93014,             0.80547,             0.88634,             0.56267,            0.028587,           0.0068674,           0.0052328,            0.007624,            0.007624,            0.007624
                  74,            0.030767,            0.010916,           0.0055377,              0.8898,              0.8205,             0.86087,             0.53409,            0.029348,           0.0076618,           0.0069088,            0.007591,            0.007591,            0.007591
                  75,            0.031671,            0.011922,           0.0077211,             0.92885,             0.80553,             0.88951,             0.53899,            0.030191,           0.0074005,           0.0080738,            0.007558,            0.007558,            0.007558
                  76,            0.032309,            0.011148,              0.0069,             0.94165,             0.80863,              0.8978,             0.54248,            0.030325,           0.0071092,           0.0055861,            0.007525,            0.007525,            0.007525
                  77,            0.031768,            0.011402,           0.0083037,             0.93515,             0.89821,             0.96365,             0.60578,            0.027604,            0.007062,           0.0049816,            0.007492,            0.007492,            0.007492
                  78,            0.030188,            0.011232,           0.0062957,              0.9286,             0.83556,             0.93738,              0.5612,            0.028117,           0.0070472,           0.0054254,            0.007459,            0.007459,            0.007459
                  79,            0.028094,            0.010138,           0.0071626,             0.83429,             0.88579,             0.89926,             0.59924,            0.027914,            0.006506,           0.0068624,            0.007426,            0.007426,            0.007426
                  80,            0.030278,            0.010567,           0.0065642,              0.9289,             0.79779,             0.88433,             0.54627,             0.03284,           0.0067344,           0.0065483,            0.007393,            0.007393,            0.007393
                  81,            0.029925,             0.01092,           0.0065438,             0.88904,             0.80042,             0.89675,             0.55918,            0.027616,           0.0067272,           0.0079983,             0.00736,             0.00736,             0.00736
                  82,            0.030623,            0.011332,           0.0079253,             0.88604,             0.86084,             0.89569,             0.58615,            0.028745,           0.0074224,           0.0082615,            0.007327,            0.007327,            0.007327
                  83,            0.028746,            0.010625,            0.006361,             0.89452,             0.84009,             0.89744,             0.61112,            0.026717,           0.0067277,           0.0089075,            0.007294,            0.007294,            0.007294
                  84,            0.028821,            0.010536,           0.0054014,             0.95325,             0.88887,             0.95981,             0.67247,            0.025774,           0.0061369,           0.0034601,            0.007261,            0.007261,            0.007261
                  85,             0.02966,            0.010575,           0.0061508,             0.92452,             0.87541,             0.94859,             0.62666,            0.026828,           0.0065036,           0.0046921,            0.007228,            0.007228,            0.007228
                  86,            0.028708,            0.010559,           0.0058351,             0.90615,             0.88188,             0.91638,             0.59802,            0.027661,           0.0067873,           0.0049799,            0.007195,            0.007195,            0.007195
                  87,            0.029083,            0.010146,           0.0071863,             0.92175,             0.86361,             0.93603,             0.60645,            0.028326,           0.0069571,           0.0053548,            0.007162,            0.007162,            0.007162
                  88,            0.030732,            0.011219,           0.0068418,             0.94554,              0.8537,             0.93962,             0.62283,            0.026832,           0.0063267,           0.0066819,            0.007129,            0.007129,            0.007129
                  89,            0.027378,            0.010012,           0.0064305,             0.93784,             0.78917,             0.91429,             0.62462,            0.027814,            0.006505,             0.01124,            0.007096,            0.007096,            0.007096
                  90,            0.029333,            0.010323,           0.0053191,             0.87814,             0.92359,             0.95406,             0.62555,            0.029465,           0.0060284,           0.0052597,            0.007063,            0.007063,            0.007063
                  91,            0.029941,           0.0099084,           0.0071752,             0.90867,              0.8887,             0.93064,             0.51798,            0.031154,           0.0069213,           0.0050547,             0.00703,             0.00703,             0.00703
                  92,             0.02926,            0.010642,           0.0056577,             0.94503,             0.82934,             0.93747,             0.62537,            0.026401,           0.0065198,           0.0050577,            0.006997,            0.006997,            0.006997
                  93,             0.02816,            0.010297,           0.0056718,             0.94835,             0.82369,             0.92243,             0.61992,            0.028132,           0.0063961,           0.0055773,            0.006964,            0.006964,            0.006964
                  94,            0.028345,           0.0093259,           0.0055303,             0.89289,             0.83968,             0.89821,             0.55623,            0.029593,           0.0067337,           0.0069426,            0.006931,            0.006931,            0.006931
                  95,            0.029146,            0.011188,           0.0075791,             0.96573,             0.87134,              0.9384,             0.64251,            0.026642,           0.0071096,           0.0042226,            0.006898,            0.006898,            0.006898
                  96,            0.029022,           0.0099636,           0.0057684,             0.95486,             0.89595,             0.94093,             0.63254,             0.02585,           0.0065904,           0.0051175,            0.006865,            0.006865,            0.006865
                  97,            0.027686,           0.0099045,           0.0054904,              0.9377,              0.8937,              0.9572,              0.6607,            0.024478,           0.0064571,           0.0050016,            0.006832,            0.006832,            0.006832
                  98,            0.027855,            0.010258,           0.0052443,             0.93184,             0.88611,             0.94405,             0.62391,            0.027527,           0.0067542,           0.0065485,            0.006799,            0.006799,            0.006799
                  99,            0.029304,           0.0099654,           0.0082666,              0.9297,             0.91421,             0.96665,              0.6598,            0.027635,           0.0067136,            0.004136,            0.006766,            0.006766,            0.006766
                 100,            0.027176,           0.0098623,           0.0060672,             0.93926,             0.87608,             0.94773,             0.67243,            0.024477,           0.0061898,           0.0050584,            0.006733,            0.006733,            0.006733
                 101,            0.027479,           0.0095258,           0.0060798,             0.97448,             0.86079,             0.95834,             0.66253,            0.025589,           0.0068436,           0.0044746,              0.0067,              0.0067,              0.0067
                 102,            0.026927,            0.010019,           0.0051576,             0.93889,             0.89791,             0.95836,             0.66959,             0.02644,           0.0064328,            0.003881,            0.006667,            0.006667,            0.006667
                 103,             0.02854,           0.0095898,           0.0057123,              0.9569,             0.89229,             0.97165,             0.61716,            0.028872,           0.0063717,           0.0025615,            0.006634,            0.006634,            0.006634
                 104,            0.027665,            0.009984,           0.0053324,             0.96906,             0.89449,             0.96223,             0.64157,             0.02663,           0.0061119,            0.003913,            0.006601,            0.006601,            0.006601
                 105,            0.027163,            0.009816,           0.0052865,              0.9348,             0.90481,             0.96553,             0.67963,            0.024914,           0.0060711,           0.0045187,            0.006568,            0.006568,            0.006568
                 106,            0.026509,           0.0092255,           0.0051716,             0.91154,              0.8872,             0.95092,             0.62232,            0.026863,           0.0060277,           0.0048689,            0.006535,            0.006535,            0.006535
                 107,            0.026451,            0.010025,           0.0055437,             0.95161,             0.89615,             0.96285,             0.60261,            0.027225,            0.006144,           0.0055382,            0.006502,            0.006502,            0.006502
                 108,            0.026819,           0.0091939,            0.005299,             0.94835,             0.88809,             0.96966,             0.65171,            0.027201,           0.0063257,           0.0043317,            0.006469,            0.006469,            0.006469
                 109,             0.02696,            0.010058,           0.0057351,             0.97291,               0.848,             0.96144,             0.63301,            0.025925,           0.0064883,           0.0041116,            0.006436,            0.006436,            0.006436
                 110,            0.026546,           0.0098699,           0.0057127,             0.93642,             0.88545,              0.9504,             0.64142,            0.027576,           0.0060687,           0.0040206,            0.006403,            0.006403,            0.006403
                 111,            0.028497,            0.009244,           0.0048477,             0.96912,             0.89173,             0.97345,             0.64728,            0.028281,           0.0062454,            0.003702,             0.00637,             0.00637,             0.00637
                 112,             0.02697,           0.0096079,           0.0083555,             0.89747,             0.88668,              0.9554,             0.65974,             0.02633,           0.0059478,           0.0036947,            0.006337,            0.006337,            0.006337
                 113,            0.027494,            0.010344,           0.0047667,             0.90183,             0.91018,             0.96651,             0.64317,            0.025579,           0.0062671,           0.0030295,            0.006304,            0.006304,            0.006304
                 114,            0.025774,           0.0096926,            0.005049,             0.95746,             0.90476,              0.9695,             0.65837,            0.024511,           0.0059154,           0.0027374,            0.006271,            0.006271,            0.006271
                 115,            0.026842,            0.009533,           0.0046307,             0.92099,             0.89735,             0.96401,             0.67697,            0.024897,           0.0059471,            0.003038,            0.006238,            0.006238,            0.006238
                 116,            0.025786,           0.0096407,             0.00678,             0.93147,             0.88177,             0.96102,              0.6826,            0.024922,           0.0061612,           0.0043053,            0.006205,            0.006205,            0.006205
                 117,            0.026814,             0.00917,           0.0055716,             0.90966,             0.92453,             0.96301,             0.65012,            0.025359,           0.0063353,           0.0054465,            0.006172,            0.006172,            0.006172
                 118,            0.026191,           0.0093471,           0.0046727,             0.95974,             0.89983,             0.96993,             0.65272,            0.025915,           0.0059671,           0.0035092,            0.006139,            0.006139,            0.006139
                 119,            0.026344,            0.010249,           0.0051145,             0.96049,             0.90688,             0.96429,             0.67692,            0.025076,           0.0064652,           0.0040548,            0.006106,            0.006106,            0.006106
                 120,            0.026234,           0.0092546,            0.004759,             0.97802,             0.89019,             0.95301,             0.64844,            0.025276,           0.0061233,           0.0026828,            0.006073,            0.006073,            0.006073
                 121,            0.026354,           0.0092688,           0.0051808,             0.97549,             0.89115,             0.97076,             0.66721,            0.024492,           0.0060453,           0.0033673,             0.00604,             0.00604,             0.00604
                 122,            0.025312,           0.0093812,           0.0055246,             0.87959,             0.93997,             0.96546,             0.71852,             0.02455,           0.0058694,            0.004929,            0.006007,            0.006007,            0.006007
                 123,            0.026112,           0.0085285,             0.00477,             0.92899,             0.83948,             0.94072,             0.67086,            0.023575,           0.0058208,           0.0050008,            0.005974,            0.005974,            0.005974
                 124,            0.024867,           0.0088471,            0.004499,             0.96315,             0.93026,             0.97743,             0.70435,            0.023555,           0.0061169,           0.0040006,            0.005941,            0.005941,            0.005941
                 125,            0.024934,           0.0094337,           0.0072011,             0.95711,             0.87181,             0.96685,             0.68211,            0.025526,           0.0059309,           0.0047184,            0.005908,            0.005908,            0.005908
                 126,            0.025411,           0.0095732,           0.0050393,             0.95782,             0.85743,             0.95903,             0.66424,            0.025564,           0.0060205,           0.0049547,            0.005875,            0.005875,            0.005875
                 127,            0.025432,            0.009436,           0.0053577,             0.96249,             0.89634,             0.97267,             0.68621,            0.024421,           0.0056982,           0.0047124,            0.005842,            0.005842,            0.005842
                 128,            0.025007,           0.0089942,           0.0044754,             0.95262,             0.92664,             0.97125,              0.6957,            0.024703,           0.0059698,           0.0049989,            0.005809,            0.005809,            0.005809
                 129,            0.026026,           0.0093971,           0.0057567,             0.94035,             0.91466,             0.97093,             0.70385,            0.023262,           0.0060132,           0.0048388,            0.005776,            0.005776,            0.005776
                 130,             0.02622,           0.0088498,           0.0049754,             0.96204,             0.89814,             0.95709,             0.66354,            0.024311,           0.0057833,           0.0060684,            0.005743,            0.005743,            0.005743
                 131,            0.026646,           0.0089783,           0.0051941,             0.94955,             0.93328,             0.96477,             0.65646,            0.025899,            0.006093,           0.0046996,             0.00571,             0.00571,             0.00571
                 132,            0.025656,           0.0095825,           0.0057794,             0.94666,             0.89551,             0.95279,             0.67223,            0.023547,           0.0058255,           0.0049005,            0.005677,            0.005677,            0.005677
                 133,            0.025671,           0.0094527,           0.0048233,             0.93712,             0.92036,             0.96869,             0.69426,            0.023605,           0.0058813,           0.0040742,            0.005644,            0.005644,            0.005644
                 134,            0.025069,           0.0089121,           0.0040383,             0.94738,             0.94205,             0.97615,              0.7069,            0.023837,           0.0057158,           0.0040671,            0.005611,            0.005611,            0.005611
                 135,            0.023859,           0.0089768,           0.0034564,             0.97425,             0.86781,             0.95775,             0.70772,            0.023378,           0.0055988,            0.006461,            0.005578,            0.005578,            0.005578
                 136,             0.02472,           0.0087285,            0.003901,             0.90922,             0.95868,             0.97351,             0.71568,            0.023327,            0.005697,           0.0053681,            0.005545,            0.005545,            0.005545
                 137,            0.024424,           0.0086167,           0.0045664,             0.94669,             0.94143,             0.97141,             0.67905,             0.02506,           0.0055134,           0.0061167,            0.005512,            0.005512,            0.005512
                 138,            0.024736,           0.0089919,           0.0038563,             0.96108,             0.92128,             0.97344,              0.6896,            0.023448,            0.005487,           0.0052041,            0.005479,            0.005479,            0.005479
                 139,            0.025316,           0.0094922,           0.0040748,             0.95616,             0.93002,             0.97075,             0.65768,            0.024009,           0.0058899,           0.0052752,            0.005446,            0.005446,            0.005446
                 140,            0.024401,           0.0085588,           0.0047761,             0.93038,             0.91538,             0.96226,             0.70336,            0.024409,            0.005765,           0.0057877,            0.005413,            0.005413,            0.005413
                 141,            0.025116,           0.0092886,           0.0046874,             0.91797,             0.91499,             0.96527,             0.69254,            0.023275,           0.0057216,           0.0049479,             0.00538,             0.00538,             0.00538
                 142,            0.024375,           0.0089091,            0.003905,              0.9722,             0.90949,             0.95651,                0.72,            0.022814,           0.0056114,           0.0040847,            0.005347,            0.005347,            0.005347
                 143,             0.02397,           0.0093506,            0.004464,             0.90333,             0.94838,             0.96678,             0.68634,            0.023696,           0.0054412,            0.004433,            0.005314,            0.005314,            0.005314
                 144,            0.023667,           0.0084019,           0.0039949,             0.96972,             0.91067,             0.97484,             0.72445,            0.022984,            0.005662,           0.0054427,            0.005281,            0.005281,            0.005281
                 145,            0.024518,           0.0093864,           0.0046087,             0.92817,             0.93288,             0.97053,             0.71206,            0.023619,           0.0059557,           0.0045574,            0.005248,            0.005248,            0.005248
                 146,            0.023616,           0.0087738,           0.0042192,              0.9521,              0.9079,             0.97003,             0.71907,            0.022952,           0.0058131,            0.004886,            0.005215,            0.005215,            0.005215
                 147,            0.023411,           0.0086838,           0.0039481,             0.97306,             0.93968,             0.97655,             0.73862,            0.024001,           0.0059884,           0.0049363,            0.005182,            0.005182,            0.005182
                 148,            0.024721,           0.0091323,           0.0041657,             0.97906,             0.92631,             0.97931,             0.73031,            0.023321,           0.0057745,           0.0041918,            0.005149,            0.005149,            0.005149
                 149,            0.024446,           0.0086991,           0.0053483,             0.90531,              0.9623,             0.97973,             0.71809,            0.022879,            0.005583,           0.0031462,            0.005116,            0.005116,            0.005116
                 150,            0.023346,           0.0083687,           0.0041734,             0.93048,             0.93842,             0.97047,             0.73328,            0.023208,           0.0057023,            0.004708,            0.005083,            0.005083,            0.005083
                 151,            0.023844,           0.0084983,            0.004408,             0.93806,             0.90069,             0.94978,             0.70418,            0.023641,           0.0059049,           0.0048786,             0.00505,             0.00505,             0.00505
                 152,            0.024234,           0.0081186,           0.0051504,              0.9616,             0.91801,             0.98093,             0.74618,             0.02245,           0.0053625,           0.0027623,            0.005017,            0.005017,            0.005017
                 153,            0.023609,           0.0089414,           0.0047199,             0.98796,             0.90015,             0.96597,             0.74019,            0.021704,           0.0054185,           0.0038405,            0.004984,            0.004984,            0.004984
                 154,            0.024357,           0.0086939,           0.0037948,             0.92941,             0.92734,             0.96893,             0.72225,            0.022053,           0.0053954,            0.006089,            0.004951,            0.004951,            0.004951
                 155,            0.021858,           0.0081812,           0.0040629,              0.9774,             0.91834,             0.97426,             0.72876,            0.023336,           0.0055025,           0.0040398,            0.004918,            0.004918,            0.004918
                 156,            0.023859,           0.0087478,           0.0046784,              0.9478,             0.90164,             0.97095,             0.74493,            0.021669,           0.0054588,           0.0055092,            0.004885,            0.004885,            0.004885
                 157,            0.022972,           0.0089557,           0.0048482,             0.96313,             0.93495,             0.97519,              0.7273,            0.023154,           0.0056736,           0.0050609,            0.004852,            0.004852,            0.004852
                 158,            0.023442,           0.0089623,           0.0035987,              0.9544,             0.94248,             0.97782,             0.68736,            0.024026,           0.0057304,           0.0044465,            0.004819,            0.004819,            0.004819
